FILENAME,NAME,NAME_OVERRIDE,GAME,UID,LOD,PORTAL,TAG,TAG_HUMAN,IS_HUB,IS_SPHERE,MANUAL,IS_SUBAREA,IS_FIRST_OCCURRENCE,COUNT,DATA_MD5
s3-1_120_2-n.TW.obj,Enchanted Towers,,s3,120,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,2647dc7cc21e4d8af69b32c43d8c6106
s3-1_120_3-n.F.obj,Enchanted Towers,,s3,120,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,608c7754c31628ee982849fb3d1a1241
s3-1_120_3-n.L.obj,Enchanted Towers,,s3,120,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,9efa2b2d901b152a71e584bdb9c7b33e
s3-1_120_3-n.M.obj,Enchanted Towers,,s3,120,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,fac97b3c819392f6822692f91a34d569
s3-1_120_3-n.MW.obj,Enchanted Towers,,s3,120,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,1ee1fd5aa107bf684ad9f82fab1d4f90
s3-1_120_3-n.S.obj,Enchanted Towers,Enchanted Towers,s3,120,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,c27c83e75e244ba69e83ed6a7e69f639
s3-1_120_3-n.T.obj,Enchanted Towers,,s3,120,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,8d384b6ad7104dea59fed2e6276c353f
s3-1_120_3-n.TW.obj,Enchanted Towers,,s3,120,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,6890f715048a7d9d2863514b96953b5b
s3-1_122_1-n.F.obj,Spooky Swamp,,s3,122,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,e5bdb8ea9bd6a09b13832d371e4fc43f
s3-1_122_1-n.L.obj,Spooky Swamp,,s3,122,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,bb2e94504e0b0a4a46572fdafda395f6
s3-1_122_1-n.M.obj,Spooky Swamp,,s3,122,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,18ed1d20e3fde08a0589af64dbc8fee1
s3-1_122_1-n.MW.obj,Spooky Swamp,,s3,122,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,e190f90e124c9ef643addfa89a66805a
s3-1_122_1-n.S.obj,Spooky Swamp,Spooky Swamp,s3,122,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,4,e5765d3bffba5f3c7cc73c7b5c6e1c72
s3-1_122_1-n.T.obj,Spooky Swamp,,s3,122,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,012e2ce48c5424bd2bee1d6547861554
s3-1_122_1-n.TW.obj,Spooky Swamp,,s3,122,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,513bd96efa6d664476a30976657f4330
s3-1_122_2-n.F.obj,Spooky Swamp,,s3,122,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,c83370ad37c16b7cc0c2e5b07bbf05fb
s3-1_122_2-n.L.obj,Spooky Swamp,,s3,122,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,6c74fd64f3815f7dfc421d2c9500ef36
s3-1_122_2-n.M.obj,Spooky Swamp,,s3,122,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,29a1b0e7abec07e8fe059c8aa1c2e540
s3-1_122_2-n.MW.obj,Spooky Swamp,,s3,122,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,0bd9e09b1e8a8ce78d1bca044def13a0
s3-1_122_2-n.S.obj,Spooky Swamp,Spooky Swamp,s3,122,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,e5765d3bffba5f3c7cc73c7b5c6e1c72
s3-1_122_2-n.T.obj,Spooky Swamp,,s3,122,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,68d7b9a6df17681ab007709d9c93c6a1
s3-1_122_2-n.TW.obj,Spooky Swamp,,s3,122,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,47981a8d33aa8dd938a0e53111930ca5
s3-1_122_3-n.F.obj,Spooky Swamp,,s3,122,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,60d50c7e069d361f20cb88f7538d1587
s3-1_122_3-n.L.obj,Spooky Swamp,,s3,122,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,b618e6eaf103623cedbeebd924156433
s3-1_122_3-n.M.obj,Spooky Swamp,,s3,122,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,93a7f93dbe915fe7b1aab2c733f7e31f
s3-1_122_3-n.MW.obj,Spooky Swamp,,s3,122,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,bfe87beeaeca99913f9037fab41ece1e
s3-1_122_3-n.S.obj,Spooky Swamp,Spooky Swamp,s3,122,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,e5765d3bffba5f3c7cc73c7b5c6e1c72
s3-1_122_3-n.T.obj,Spooky Swamp,,s3,122,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,92cac93256cf10ec18315c2ab1aaaf42
s3-1_122_3-n.TW.obj,Spooky Swamp,,s3,122,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,3c4e1176ea946dfdd134d90137e13166
s3-1_124_1-n.F.obj,Bamboo Terrace,,s3,124,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,99cf5dab32748db8825a5fe4b9520d9d
s3-1_124_1-n.L.obj,Bamboo Terrace,,s3,124,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,d4b6cbc0835f8708e4a529bad09a0b8e
s3-1_124_1-n.M.obj,Bamboo Terrace,,s3,124,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,777cd772291a6aae28915821f886d3c6
s3-1_124_1-n.MW.obj,Bamboo Terrace,,s3,124,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,5dfda321e261ca12b18283973a4417cd
s3-1_124_1-n.S.obj,Bamboo Terrace,Bamboo Terrace,s3,124,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,5,72117f8a49ea56e21883eb2e0631f96c
s3-1_124_1-n.T.obj,Bamboo Terrace,,s3,124,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,111f24748004f7ea95a0065b25e00b9f
s3-1_124_1-n.TW.obj,Bamboo Terrace,,s3,124,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,1148e0c99911939432ec76b29e3d5eaf
s3-1_124_2-n.F.obj,Bamboo Terrace,,s3,124,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,4a8320448beda1110862b72f3dcbab7c
s3-1_124_2-n.L.obj,Bamboo Terrace,,s3,124,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,85f3b06dbe594093045864b34dde01e9
s3-1_124_2-n.M.obj,Bamboo Terrace,,s3,124,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,7c22d809ff264482d78de61092035358
s3-1_124_2-n.MW.obj,Bamboo Terrace,,s3,124,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,de42783fda93ff859c81cb27159770ae
s3-1_124_2-n.S.obj,Bamboo Terrace,Bamboo Terrace,s3,124,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,72117f8a49ea56e21883eb2e0631f96c
s3-1_124_2-n.T.obj,Bamboo Terrace,,s3,124,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,a63d505e4611870c982fd8dfb7cc5edf
s3-1_124_2-n.TW.obj,Bamboo Terrace,,s3,124,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,20d4ad6c496fa855872514d9aeffb345
s3-1_124_3-n.F.obj,Bamboo Terrace,,s3,124,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,843e599fc25ef07017b8565198b177bb
s3-1_124_3-n.L.obj,Bamboo Terrace,,s3,124,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,a04e71e50a12b2ce265450ec9fd0bdb3
s3-1_124_3-n.M.obj,Bamboo Terrace,,s3,124,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,71dc5249a7fa633dcb6d47b7fd44238f
s3-1_124_3-n.MW.obj,Bamboo Terrace,,s3,124,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,2dfdc34c7c5b0affcdcdf26a589d69e4
s3-1_124_3-n.S.obj,Bamboo Terrace,Bamboo Terrace,s3,124,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,72117f8a49ea56e21883eb2e0631f96c
s3-1_124_3-n.T.obj,Bamboo Terrace,,s3,124,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,cb602cb0559d1a3c80f94c5771f5e39c
s3-1_124_3-n.TW.obj,Bamboo Terrace,,s3,124,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,afe8f1b098f99489b3ad921116c78662
s3-1_126_1-n.F.obj,Country Speedway,,s3,126,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,4ed2edc09f64146fa8ea6f5c1b2fdce4
s3-1_126_1-n.L.obj,Country Speedway,,s3,126,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,9214c9707ccfb37486f4038047562013
s3-1_126_1-n.M.obj,Country Speedway,,s3,126,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,e3291f898b1def974d01f61a8c2efb26
s3-1_126_1-n.MW.obj,Country Speedway,,s3,126,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,ba17661213787b00b8e664b1f94728e7
s3-1_126_1-n.S.obj,Country Speedway,Country Speedway,s3,126,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,2,17a327fbcd02a1bddc71861b4cc8c872
s3-1_126_1-n.T.obj,Country Speedway,,s3,126,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,4b44fc7f67b55defe8942e19d31b6765
s3-1_126_1-n.TW.obj,Country Speedway,,s3,126,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,a4f70c433a656f3686050d1a3663474b
s3-1_128_1-n.F.obj,Sgt Byrd's Base,,s3,128,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,4f6ce61dc0ffaf4c8ae29de42885f933
s3-1_128_1-n.L.obj,Sgt Byrd's Base,,s3,128,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,1c317e8d25b02bca9c0bdb166a3c1f7c
s3-1_128_1-n.M.obj,Sgt Byrd's Base,,s3,128,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,719ec843ab7b0c284cdc59723379e3ec
s3-1_128_1-n.MW.obj,Sgt Byrd's Base,,s3,128,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,99e7d014d7552c2799d27825d326c90b
s3-1_128_1-n.S.obj,Sgt Byrd's Base,Sgt Byrd's Base,s3,128,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,2,acc991eab725543a6b34dc54eac79aae
s3-1_128_1-n.T.obj,Sgt Byrd's Base,,s3,128,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,746847829eca80325be50b9aa6a44712
s3-1_128_1-n.TW.obj,Sgt Byrd's Base,,s3,128,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,3b65959bc7317d2dbd21a53399d022fe
s3-1_130_1-n.F.obj,Spike's Arena,,s3,130,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,8f67b22d56dafb290a4995be08138fad
s3-1_130_1-n.L.obj,Spike's Arena,,s3,130,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,21220e6a573e0b426d106db696671134
s3-1_130_1-n.M.obj,Spike's Arena,,s3,130,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,e33e54806cb775469f2cdcfb8d058686
s3-1_130_1-n.MW.obj,Spike's Arena,,s3,130,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,a2eef500ce04ff751116a6502390671a
s3-1_130_1-n.S.obj,Spike's Arena,Spike's Arena,s3,130,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,1,4e2f9b6a67e983ae1f6488162017c1b9
s3-1_130_1-n.T.obj,Spike's Arena,,s3,130,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,f65d0a30409c05a1b1eb243512ad8fde
s3-1_130_1-n.TW.obj,Spike's Arena,,s3,130,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,732668624f441d37769996c2591b804f
s3-1_132_1-n.F.obj,Spider Town,,s3,132,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,72f000e020030dfbd6a174f4dc81f7c1
s3-1_132_1-n.L.obj,Spider Town,,s3,132,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,d2410f648e58a38bf49fc370f28a1a60
s3-1_132_1-n.M.obj,Spider Town,,s3,132,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,b7adcecde316983150532480785df0f0
s3-1_132_1-n.MW.obj,Spider Town,,s3,132,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,3dafff3d5189deed3f2684dc33dd917b
s3-1_132_1-n.S.obj,Spider Town,Hurricos,s3,132,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,2,a80dfe5a600c8909b2b28dfe99a0d749
s3-1_132_1-n.T.obj,Spider Town,,s3,132,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,d153be9373177c97ed41190a7eafb8ae
s3-1_132_1-n.TW.obj,Spider Town,,s3,132,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,02a7400c86bb7078d246cf71c010cfed
s3-1_134_1-n.F.obj,Evening Lake,,s3,134,1,1,F,COLORS,TRUE,,,FALSE,TRUE,1,6f0685c1fa6fc3aeee6ebb844c07382c
s3-1_134_1-n.L.obj,Evening Lake,,s3,134,1,1,L,LOWPOLY,TRUE,,,FALSE,TRUE,1,edbbdae404b26c2e66b49e20b3155596
s3-1_134_1-n.M.obj,Evening Lake,,s3,134,1,1,M,LIGHTSHADE,TRUE,,,FALSE,TRUE,1,1e6928ffbf99b7e1806334bc85c87435
s3-1_134_1-n.MW.obj,Evening Lake,,s3,134,1,1,MW,LIGHTSHADE_WATER,TRUE,,,FALSE,TRUE,1,fae5a1c506ef567012f41d8ea99bac40
s3-1_134_1-n.S.obj,Evening Lake,Evening Lake,s3,134,1,1,S,SKY,TRUE,FALSE,FALSE,FALSE,TRUE,3,3703fa8895b9af164fbc12b0662e75a5
s3-1_134_1-n.T.obj,Evening Lake,,s3,134,1,1,T,TEXTURES,TRUE,,,FALSE,TRUE,1,d1c041677a9067ebf7cff3e632132b5e
s3-1_134_1-n.TW.obj,Evening Lake,,s3,134,1,1,TW,TEXTURES_WATER,TRUE,,,FALSE,TRUE,1,faf3c183f569abe07d666f15cabd005d
s3-1_136_1-n.F.obj,Frozen Altars,,s3,136,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,e8872ef0238fcfd425bb17002e2b590f
s3-1_136_1-n.L.obj,Frozen Altars,,s3,136,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,acc5bc63461edd00c386d21afcd830fa
s3-1_136_1-n.M.obj,Frozen Altars,,s3,136,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,02423e17074fc5c17b7a5ebcc93445be
s3-1_136_1-n.MW.obj,Frozen Altars,,s3,136,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,37553886cad75cc5609c3a142efa762f
s3-1_136_1-n.S.obj,Frozen Altars,Frozen Altars,s3,136,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,4,efc739c52bf8174d134c01e5e4512c71
s3-1_136_1-n.T.obj,Frozen Altars,,s3,136,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,a0d944bcd3da407d469436a003f8e5dc
s3-1_136_1-n.TW.obj,Frozen Altars,,s3,136,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,a36f1207ee027cad168dd828845a9342
s3-1_136_2-n.F.obj,Frozen Altars,,s3,136,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,bc76acd83e3d0d7cc9a67d2e66e7e15c
s3-1_136_2-n.L.obj,Frozen Altars,,s3,136,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,639fab50bb3e2a325e15e052600c218c
s3-1_136_2-n.M.obj,Frozen Altars,,s3,136,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,2f94203b5fb6e686d72d536d15725d2c
s3-1_136_2-n.MW.obj,Frozen Altars,,s3,136,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,90db9a3efc061dc81694bfae23b36a22
s3-1_136_2-n.S.obj,Frozen Altars,Frozen Altars,s3,136,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,efc739c52bf8174d134c01e5e4512c71
s3-1_136_2-n.T.obj,Frozen Altars,,s3,136,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,fd536c8e40879d3cec4d1afd8089f09e
s3-1_136_2-n.TW.obj,Frozen Altars,,s3,136,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,450f02ed54c980c133330a5ce009b3c8
s3-1_136_3-n.F.obj,Frozen Altars,,s3,136,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,4bf3da68ddef51917b6c42b81a3aac1a
s3-1_136_3-n.L.obj,Frozen Altars,,s3,136,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,bcbbd54622b4c37a8f0afe501245e9da
s3-1_136_3-n.M.obj,Frozen Altars,,s3,136,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,79bef7dd62e68bc0372e6cd5300963dc
s3-1_136_3-n.MW.obj,Frozen Altars,,s3,136,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,f99b62fecd7e1a1a5d13c89830b66eef
s3-1_136_3-n.S.obj,Frozen Altars,Frozen Altars,s3,136,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,efc739c52bf8174d134c01e5e4512c71
s3-1_136_3-n.T.obj,Frozen Altars,,s3,136,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,ea7ccafd7f9285cd7b55734186c27796
s3-1_136_3-n.TW.obj,Frozen Altars,,s3,136,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,e665d1e38a301b3c55c6fe95200f9940
s3-1_138_1-n.F.obj,Lost Fleet,,s3,138,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,ce8d83aca7baf94a36b43983a5c31b3f
s3-1_138_1-n.L.obj,Lost Fleet,,s3,138,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,4abff159af97e30ed406b8a0fa060e7b
s3-1_138_1-n.M.obj,Lost Fleet,,s3,138,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,f283faf798c70a4fad0cbe0287483597
s3-1_138_1-n.MW.obj,Lost Fleet,,s3,138,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,84b73245f63a7baff8842679a5936d01
s3-1_138_1-n.S.obj,Lost Fleet,Winter Tundra,s3,138,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,7,43a3e27308a984faafc4709497371162
s3-1_138_1-n.T.obj,Lost Fleet,,s3,138,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,2d301291928b8f5abf23af4449db5927
s3-1_138_1-n.TW.obj,Lost Fleet,,s3,138,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,b9b0a6b5f5a3e855e5699d4f0877804c
s3-1_138_2-n.F.obj,Lost Fleet,,s3,138,1,2,F,COLORS,FALSE,,,TRUE,TRUE,2,4b9513dc0845aad441905b6f10c98993
s3-1_138_2-n.L.obj,Lost Fleet,,s3,138,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,2,b8d5447173f084191e805ff6c212b680
s3-1_138_2-n.M.obj,Lost Fleet,,s3,138,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,2,1397418a5d1cb48ba178e6a305c9515c
s3-1_138_2-n.MW.obj,Lost Fleet,,s3,138,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,2,6eaa0540f21bc5d5e9e574e94f9481d9
s3-1_138_2-n.S.obj,Lost Fleet,Winter Tundra,s3,138,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,7,43a3e27308a984faafc4709497371162
s3-1_138_2-n.T.obj,Lost Fleet,,s3,138,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,81a57966ca21de4d537a864a4a4b1143
s3-1_138_2-n.TW.obj,Lost Fleet,,s3,138,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,15ec5ffcf1768d5ecf3992d594a4eeff
s3-1_138_3-n.F.obj,Lost Fleet,,s3,138,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,25f195b8a59c9331485080c706637645
s3-1_138_3-n.L.obj,Lost Fleet,,s3,138,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,1f5bcea542687c348203a03286de6534
s3-1_138_3-n.M.obj,Lost Fleet,,s3,138,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,9523e423b67a33b01a428824994ed218
s3-1_138_3-n.MW.obj,Lost Fleet,,s3,138,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,506dcc2971610cf5691e40fb40a4dbcc
s3-1_138_3-n.S.obj,Lost Fleet,Winter Tundra,s3,138,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,7,43a3e27308a984faafc4709497371162
s3-1_138_3-n.T.obj,Lost Fleet,,s3,138,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,6156bec8ebbcbb5569f5edbbe07d7d90
s3-1_138_3-n.TW.obj,Lost Fleet,,s3,138,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,8de4f4e882f7523c0fe15519773df343
s3-1_140_1-n.F.obj,Fireworks Factory,,s3,140,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,1cefd128dd7b77511bf405418118e81d
s3-1_140_1-n.L.obj,Fireworks Factory,,s3,140,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,31f32a82ca91960b25f627adda9aa7f1
s3-1_140_1-n.M.obj,Fireworks Factory,,s3,140,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,fab1c4c119069724b2702493956bb2b4
s3-1_140_1-n.MW.obj,Fireworks Factory,,s3,140,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,fafb1b59cfc95dc14c6ee9d2892296f0
s3-1_140_1-n.S.obj,Fireworks Factory,Fireworks Factory,s3,140,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,9,ffafc2da81eb3af18a8948d312732e45
s3-1_140_1-n.T.obj,Fireworks Factory,,s3,140,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,04f6fce35df52c57762bda36a7d75756
s3-1_140_1-n.TW.obj,Fireworks Factory,,s3,140,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,d8bbc8398e9c88de85816cafe777699f
s3-1_140_2-n.F.obj,Fireworks Factory,,s3,140,1,2,F,COLORS,FALSE,,,TRUE,TRUE,2,32bc25801c10adea894caee401e96ac6
s3-1_140_2-n.L.obj,Fireworks Factory,,s3,140,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,8b2869f5b6caade82194b97ee73edc0e
s3-1_140_2-n.M.obj,Fireworks Factory,,s3,140,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,2,1371961f471b2e3e51ba6add6437f3f9
s3-1_140_2-n.MW.obj,Fireworks Factory,,s3,140,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,2,1a97f34d451ce5d63e2bdad318c797a0
s3-1_140_2-n.S.obj,Fireworks Factory,Fireworks Factory,s3,140,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,9,ffafc2da81eb3af18a8948d312732e45
s3-1_140_2-n.T.obj,Fireworks Factory,,s3,140,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,256a1bf6293345d8b2bdc770c6d6bfdc
s3-1_140_2-n.TW.obj,Fireworks Factory,,s3,140,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,2,7945ff475cd530507d01d3d5c12c5f59
s3-1_140_3-n.F.obj,Fireworks Factory,,s3,140,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,2ba0475462e40dd68cd190570051ab66
s3-1_140_3-n.L.obj,Fireworks Factory,,s3,140,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,98dfb9ffa190db403d681e473b6fa14e
s3-1_140_3-n.M.obj,Fireworks Factory,,s3,140,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,8527d36041964e5ae40f3ccd1ead6b01
s3-1_140_3-n.MW.obj,Fireworks Factory,,s3,140,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,0edc179fa6afd6ddfe9aca98f6e1ca1c
s3-1_140_3-n.S.obj,Fireworks Factory,Fireworks Factory,s3,140,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,9,ffafc2da81eb3af18a8948d312732e45
s3-1_140_3-n.T.obj,Fireworks Factory,,s3,140,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,2e69f7e488c92daf732accf364335e7b
s3-1_140_3-n.TW.obj,Fireworks Factory,,s3,140,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,818239e180248ffb4835ccd31ce527d7
s3-1_140_4-n.F.obj,Fireworks Factory,,s3,140,1,4,F,COLORS,FALSE,,,TRUE,TRUE,1,4a1f1947f16cd9d1dccabbec83917039
s3-1_140_4-n.L.obj,Fireworks Factory,,s3,140,1,4,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,c47c1663fe8c0c84d62c7c6830aa15ba
s3-1_140_4-n.M.obj,Fireworks Factory,,s3,140,1,4,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,5fd3cb9f6ec05afcfe418b740dd49812
s3-1_140_4-n.MW.obj,Fireworks Factory,,s3,140,1,4,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,8df7bc36ce22e84a4e189c1c98636490
s3-1_140_4-n.S.obj,Fireworks Factory,Fireworks Factory,s3,140,1,4,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,9,ffafc2da81eb3af18a8948d312732e45
s3-1_140_4-n.T.obj,Fireworks Factory,,s3,140,1,4,T,TEXTURES,FALSE,,,TRUE,TRUE,1,afecfaebfe9dc35bef27b5aba9d1b8f1
s3-1_140_4-n.TW.obj,Fireworks Factory,,s3,140,1,4,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,cb1b253d355468f0bc392c356a4d7cd7
s3-1_142_1-n.F.obj,Charmed Ridge,,s3,142,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,730ec909eca711d7fb98cab00cba6f47
